player_id,player_display_name,position,recent_team,age,proj_points,proj_boom_weeks,proj_boom_rate,carry_share,prior_pts,prior_boom_rate,replacement_pts,vor,sim_value,overall_rank,proj_season,is_rookie,draft_round,draft_pick,bye_week
00-0039792,Devontez Walker,WR,BAL,25.0,63.7711029053,0.24016535,0.014127374,0.0,37.6,0.0,89.7821807861,-26.0110778809,-15.4186144529,300,2026,False,0,0,13
00-0037614,John Metchie III,WR,CAR,26.0,63.6308021545,0.0,0.0,0.0066225166,71.9,0.0,89.7821807861,-26.1513786316,-15.5017806789,301,2026,False,0,0,5
00-0039603,British Brooks,RB,HOU,27.0,59.6280593872,0.49907756,0.029357504,0.0375275938,7.8,0.0,91.2315444946,-31.6034851074,-15.563780181,302,2026,False,0,0,8
00-0035662,Marquise Brown,WR,PHI,29.0,63.4703330994,0.23382676,0.013754515,0.0,137.7,0.0625,89.7821807861,-26.3118476868,-15.5969020924,303,2026,False,0,0,10
00-0040311,Theo Wease Jr.,WR,MIA,25.0,63.3179931641,0.17768383,0.01045199,0.0,25.9,0.0,89.7821807861,-26.4641876221,-15.6872047988,304,2026,False,0,0,6
00-0038098,Pierre Strong,RB,GB,28.0,58.8844261169,0.399292,0.023487763,0.0664961637,35.2,0.0,91.2315444946,-32.3471183777,-15.929997537,305,2026,False,0,0,11
00-0040259,Gage Larvadain,WR,CLE,23.0,62.7790222168,0.20681632,0.012165666,0.0023980815,14.4,0.0,89.7821807861,-27.0031585693,-16.0066911836,306,2026,False,0,0,11
00-0037276,Ty Chandler,RB,NO,28.0,58.1395454407,0.55989987,0.032935288,0.0429292929,8.8,0.0,91.2315444946,-33.091999054,-16.2968292034,307,2026,False,0,0,8
00-0030035,Adam Thielen,WR,PIT,36.0,62.2743835449,0.16302872,0.0095899245,0.0,37.6,0.0,89.7821807861,-27.5077972412,-16.3058263888,308,2026,False,0,0,9
00-0030431,Robert Woods,WR,HOU,34.0,62.087272644,0.67644125,0.03979066,0.0,39.3,0.0,89.7821807861,-27.6949081421,-16.4167403176,309,2026,False,0,0,8
00-0039299,George Holani,RB,SEA,27.0,57.8686523438,0.6230193,0.03664819,0.0446247465,16.8,0.0,91.2315444946,-33.3628921509,-16.4302360286,310,2026,False,0,0,11
00-0039884,Tahj Washington,WR,MIA,25.0,62.0162162781,0.25605762,0.015062213,0.0,6.7,0.0,89.7821807861,-27.7659645081,-16.4588604757,311,2026,False,0,0,6
00-0040179,DJ Giddens,RB,IND,23.0,57.43126297,0.54323226,0.03195484,0.0604651163,9.6,0.0,91.2315444946,-33.8002815247,-16.6456373377,312,2026,False,0,0,13
00-0038953,Dylan Drummond,WR,ATL,26.0,61.6379089355,0.26716256,0.015715444,0.0,11.2,0.0,89.7821807861,-28.1442718506,-16.6831101237,313,2026,False,0,0,11
00-0037231,Kevin Austin Jr.,WR,NO,26.0,61.5478591919,0.24393666,0.014349215,0.0,33.0,0.0,89.7821807861,-28.2343215942,-16.7364890065,314,2026,False,0,0,8
00-0036182,Nick Westbrook-Ikhine,WR,IND,29.0,61.51537323,0.33598602,0.019763883,0.0,19.9,0.0,89.7821807861,-28.2668075562,-16.7557457449,315,2026,False,0,0,13
00-0040208,Tahj Brooks,RB,CIN,24.0,56.9471054077,0.5699369,0.033525698,0.0424403183,6.4,0.0,91.2315444946,-34.2844390869,-16.8840705943,316,2026,False,0,0,6
00-0040429,Josh Williams,RB,TB,26.0,56.8349151611,0.4040513,0.023767725,0.0086206897,1.1,0.0,91.2315444946,-34.3966293335,-16.9393209672,317,2026,False,0,0,10
00-0038440,Zavier Scott,RB,MIN,27.0,56.4976615906,0.3473252,0.020430895,0.0808080808,41.2,0.0,91.2315444946,-34.7338829041,-17.1054083597,318,2026,False,0,0,6
00-0031236,Brandin Cooks,WR,BUF,33.0,60.6150970459,0.20256293,0.011915467,0.0,54.9,0.0,89.7821807861,-29.1670837402,-17.2894034213,319,2026,False,0,0,7
00-0036297,Darrynton Evans,RB,CHI,28.0,56.085811615,0.3844751,0.022616183,0.0071258907,0.3,0.0,91.2315444946,-35.1457328796,-17.3082322719,320,2026,False,0,0,10
00-0040039,Amar Johnson,RB,LAC,23.0,55.9816093445,0.45356214,0.026680127,0.0044247788,0.8,0.0,91.2315444946,-35.2499351501,-17.3595488032,321,2026,False,0,0,7
00-0039794,Braelon Allen,RB,NYJ,22.0,55.4826164246,0.4882828,0.028722517,0.0419426049,16.4,0.0,91.2315444946,-35.7489280701,-17.6052880339,322,2026,False,0,0,13
00-0031687,Raheem Mostert,RB,LV,34.0,55.225276947,0.31072056,0.01827768,0.0606060606,29.4,0.0,91.2315444946,-36.0062675476,-17.732020103,323,2026,False,0,0,13
00-0036415,Van Jefferson,WR,WAS,30.0,59.7856903076,0.1697346,0.009984388,0.0,70.0,0.0,89.7821807861,-29.9964904785,-17.7810517406,324,2026,False,0,0,7
00-0039917,Michael Penix Jr.,QB,ATL,26.0,158.6551243515,2.8759089,0.16917111,0.0301075269,128.98,0.3333333333,210.3753976643,-51.7202733128,-17.813629162,325,2026,False,0,0,11
00-0037617,Hassan Haskins,RB,LAC,27.0,54.9422340393,0.5217605,0.030691795,0.0376106195,10.0,0.0,91.2315444946,-36.2893104553,-17.8714103501,326,2026,False,0,0,7
00-0039355,Luke McCaffrey,WR,WAS,25.0,59.5353851318,0.12350285,0.0072648735,0.0,49.3,0.0,89.7821807861,-30.2467956543,-17.9294254073,327,2026,False,0,0,7
DOU210628,Caleb Douglas,WR,MIA,22.0,72.6,1.1,0.064,0.0,,,,-30.3,-17.961,328,2026,True,3,75,6
00-0037132,Britain Covey,WR,PHI,29.0,59.3164405823,0.25956643,0.015268614,0.0,4.0,0.0,89.7821807861,-30.4657402039,-18.0592094021,329,2026,False,0,0,10
00-0040388,Jakobie Keeney-James,WR,GB,26.0,59.2864990234,0.18501246,0.010883085,0.0,3.5,0.0,89.7821807861,-30.4956817627,-18.076957892,330,2026,False,0,0,11
00-0038359,Xavier Smith,WR,LA,29.0,59.1505661011,0.48868728,0.02874631,0.0,48.3,0.0,89.7821807861,-30.6316146851,-18.1575349957,331,2026,False,0,0,11
00-0035628,D'Ernest Johnson,RB,NE,30.0,54.3104934692,0.33324635,0.019602727,0.0299785867,2.5,0.0,91.2315444946,-36.9210510254,-18.1825238659,332,2026,False,0,0,11
00-0037557,Ronnie Rivers,RB,LA,27.0,54.2976913452,0.4581902,0.026952365,0.020501139,4.6,0.0,91.2315444946,-36.9338531494,-18.1888285328,333,2026,False,0,0,11
00-0039811,MarShawn Lloyd,RB,GB,25.0,54.2249069214,0.5218687,0.03069816,0.0114068441,2.8,0.0,91.2315444946,-37.0066375732,-18.2246727053,334,2026,False,0,0,11
00-0038685,Chris Brooks,RB,GB,26.0,53.9084663391,0.34147453,0.020086737,0.0575692964,32.7,0.0,91.2315444946,-37.3230781555,-18.3805103177,335,2026,False,0,0,11
00-0040138,Jaylin Noel,WR,HOU,24.0,58.7722740173,0.24035418,0.014138482,0.0132450331,68.4,0.0,89.7821807861,-31.0099067688,-18.3817755988,336,2026,False,0,0,8
00-0036414,Cam Akers,RB,SEA,27.0,53.7319564819,0.45116532,0.026539136,0.0126262626,7.18,0.0,91.2315444946,-37.4995880127,-18.4674361934,337,2026,False,0,0,11
00-0039757,Terrell Jennings,RB,NE,25.0,53.0392608643,0.5493067,0.03231216,0.0492505353,15.2,0.0,91.2315444946,-38.1922836304,-18.8085682644,338,2026,False,0,0,11
00-0039703,Cody Schrader,RB,DEN,27.0,53.0176582336,0.45110703,0.026535707,0.0022222222,1.9,0.0,91.2315444946,-38.213886261,-18.81920692,339,2026,False,0,0,10
00-0039855,Jalen McMillan,WR,TB,25.0,57.9050178528,0.22846067,0.013438863,0.0021551724,32.9,0.25,89.7821807861,-31.8771629333,-18.8958599629,340,2026,False,0,0,10
00-0039796,Rasheen Ali,RB,BAL,25.0,52.7304191589,0.41098595,0.024175644,0.0142857143,24.2,0.0,91.2315444946,-38.5011253357,-18.960663655,341,2026,False,0,0,13
00-0032128,Chris Conley,WR,SF,34.0,57.7956848145,0.20223737,0.011896316,0.0,13.6,0.0,89.7821807861,-31.9864959717,-18.960669425,342,2026,False,0,0,8
00-0039747,Ainias Smith,WR,CAR,25.0,57.7587203979,0.23140967,0.013612334,0.0032206119,17.7,0.0,89.7821807861,-32.0234603882,-18.9825808617,343,2026,False,0,0,5
00-0040646,Jalen Royals,WR,KC,23.0,57.310092926,0.26062942,0.015331142,0.0,2.4,0.0,89.7821807861,-32.4720878601,-19.248514248,344,2026,False,0,0,5
00-0037742,Treylon Burks,WR,WAS,26.0,57.0686302185,0.10028374,0.0058990438,0.0,29.0,0.0,89.7821807861,-32.7135505676,-19.3916463554,345,2026,False,0,0,7
00-0032104,Ameer Abdullah,RB,JAX,33.0,51.831653595,0.40386903,0.023757001,0.0325581395,37.9,0.0,91.2315444946,-39.3998908997,-19.4032790699,346,2026,False,0,0,7
00-0034272,Marquez Valdes-Scantling,WR,DAL,32.0,56.5497894287,0.35592365,0.020936685,0.0,32.0,0.0,89.7821807861,-33.2323913574,-19.6992001652,347,2026,False,0,0,14
00-0037258,Dameon Pierce,RB,PHI,26.0,51.2124862671,0.5329844,0.03135202,0.0327868852,3.6,0.0,91.2315444946,-40.0190582275,-19.7082006364,348,2026,False,0,0,10
00-0036842,Kene Nwangwu,RB,NYJ,28.0,50.8595504761,0.48458052,0.028504737,0.0286975717,4.9,0.0,91.2315444946,-40.3719940186,-19.8820110579,349,2026,False,0,0,13
00-0038678,Jordan Mims,RB,SF,27.0,50.590057373,0.39260423,0.023094367,0.0451467269,26.1,0.0,91.2315444946,-40.6414871216,-20.0147284276,350,2026,False,0,0,8
00-0040238,LeQuint Allen Jr.,RB,JAX,22.0,50.3469085693,0.39705324,0.023356073,0.0493562232,24.8,0.0,91.2315444946,-40.8846359253,-20.1344720103,351,2026,False,0,0,7
00-0036906,Khalil Herbert,RB,NYJ,28.0,50.3231430054,0.53195035,0.031291198,0.0353200883,6.6,0.0,91.2315444946,-40.9084014893,-20.1461758465,352,2026,False,0,0,13
00-0033854,Dare Ogunbowale,RB,HOU,32.0,50.1217193604,0.3714422,0.021849541,0.0242825607,26.1,0.0,91.2315444946,-41.1098251343,-20.2453710246,353,2026,False,0,0,8
00-0038979,Cedric Tillman,WR,CLE,26.0,55.5460968018,0.11884022,0.006990601,0.0,60.0,0.0,89.7821807861,-34.2360839844,-20.2941601171,354,2026,False,0,0,11
00-0035291,Trayveon Williams,RB,CLE,29.0,49.7161254883,0.41440046,0.024376497,0.0239808153,17.1,0.0,91.2315444946,-41.5154190063,-20.4451139911,355,2026,False,0,0,11
00-0039021,Roschon Johnson,RB,CHI,25.0,49.7080535889,0.365659,0.021509353,0.0040322581,1.7,0.0,91.2315444946,-41.5234909058,-20.4490891625,356,2026,False,0,0,10
00-0040142,Kaleb Johnson,RB,PIT,23.0,49.614906311,0.2829497,0.0166441,0.0708860759,8.8,0.0,91.2315444946,-41.6166381836,-20.4949614374,357,2026,False,0,0,9
00-0038640,Jalen Brooks,WR,ARI,26.0,55.1157569885,0.31598675,0.018587455,0.0,8.1,0.0,89.7821807861,-34.6664237976,-20.5492531084,358,2026,False,0,0,14
00-0038397,Evan Hull,RB,HOU,26.0,49.4863204956,0.45309687,0.026652757,0.0444964871,6.4,0.0,91.2315444946,-41.745223999,-20.5582861422,359,2026,False,0,0,8
00-0036425,DeeJay Dallas,RB,JAX,28.0,49.3835144043,0.4172064,0.024541553,0.0064377682,2.1,0.0,91.2315444946,-41.8480300903,-20.6089150966,360,2026,False,0,0,7
00-0032775,Demarcus Robinson,WR,SF,32.0,54.8478965759,0.03555417,0.0020914217,0.0021645022,56.2,0.0,89.7821807861,-34.9342842102,-20.7080330116,361,2026,False,0,0,8
00-0036265,AJ Dillon,RB,CAR,28.0,48.9956970215,0.30105865,0.017709332,0.0256959315,11.1,0.0,91.2315444946,-42.2358474731,-20.7999036688,362,2026,False,0,0,5
WAS797326,Mike Washington Jr.,RB,LV,23.0,55.7,1.2,0.07,0.0,,,,-42.6,-20.9792,363,2026,True,4,122,13
00-0038396,Eric Gray,RB,NYG,27.0,48.36378479,0.4805485,0.028267559,0.0329411765,20.3,0.0,91.2315444946,-42.8677597046,-21.1111017227,364,2026,False,0,0,8
00-0040547,Nate Carter,RB,ATL,24.0,48.3445281982,0.40733445,0.02396085,0.0193548387,6.0,0.0,91.2315444946,-42.8870162964,-21.1205850237,365,2026,False,0,0,11
00-0036646,Simi Fehoko,WR,ARI,29.0,54.0469055176,0.26978517,0.015869716,0.0,16.6,0.0,89.7821807861,-35.7352752686,-21.1828373379,366,2026,False,0,0,14
00-0036387,Jalen Reagor,WR,MIA,27.0,53.9674568176,0.12278521,0.0072226594,0.0064935065,15.7,0.0,89.7821807861,-35.8147239685,-21.2299322287,367,2026,False,0,0,6
00-0040237,Tez Johnson,WR,TB,24.0,53.922832489,0.2748531,0.01616783,0.0150862069,92.4,0.0666666667,89.7821807861,-35.8593482971,-21.2563842397,368,2026,False,0,0,10
00-0039344,Jonathon Brooks,RB,CAR,23.0,47.9521484375,0.3490777,0.020533983,0.0220588235,7.5,0.0,91.2315444946,-43.2793960571,-21.3138204319,369,2026,False,0,0,5
00-0040644,Trevor Etienne,RB,CAR,22.0,47.9091033936,0.32626796,0.019192234,0.045045045,13.7,0.0,91.2315444946,-43.3224411011,-21.3350188408,370,2026,False,0,0,5
00-0038040,Zamir White,RB,LV,27.0,47.6970901489,0.217852,0.012814824,0.0330578512,9.6,0.0,91.2315444946,-43.5344543457,-21.4394290831,371,2026,False,0,0,13
00-0030578,Cordarrelle Patterson,RB,PIT,35.0,47.672454834,0.25612152,0.015065972,0.0600375235,38.5,0.0,91.2315444946,-43.5590896606,-21.4515612459,372,2026,False,0,0,9
00-0036626,Dyami Brown,WR,WAS,27.0,53.4440040588,0.0,0.0,0.0128755365,51.7,0.0,89.7821807861,-36.3381767273,-21.5402198804,373,2026,False,0,0,7
00-0039746,Will Shipley,RB,PHI,24.0,47.3203582764,0.37727535,0.022192668,0.0299785867,19.5,0.0,91.2315444946,-43.9111862183,-21.6249583698,374,2026,False,0,0,10
00-0035021,Ashton Dulin,WR,IND,29.0,53.2369155884,0.24564302,0.014449589,0.0069767442,20.0,0.0,89.7821807861,-36.5452651978,-21.6629759345,375,2026,False,0,0,13
00-0034208,Mike Boone,RB,CAR,31.0,47.1342163086,0.3314587,0.01949757,0.0318627451,5.9,0.0,91.2315444946,-44.097328186,-21.7166277746,376,2026,False,0,0,5
00-0040729,Jack Bech,WR,LV,24.0,52.9168624878,0.28583896,0.016814057,0.0,42.4,0.0,89.7821807861,-36.8653182983,-21.8526941532,377,2026,False,0,0,13
00-0036345,K.J. Osborn,WR,TEN,29.0,52.8666725159,0.28792858,0.016936975,0.0,18.7,0.0,89.7821807861,-36.9155082703,-21.8824453165,378,2026,False,0,0,9
00-0031941,Jamison Crowder,WR,WAS,33.0,52.7071723938,0.06865835,0.0040387264,0.0,28.2,0.0,89.7821807861,-37.0750083923,-21.9769923745,379,2026,False,0,0,7
00-0037120,Tyler Goodson,RB,ATL,26.0,46.4359741211,0.32481086,0.019106522,0.0209302326,5.2,0.0,91.2315444946,-44.7955703735,-22.060491367,380,2026,False,0,0,11
00-0038519,Nikko Remigio,WR,KC,27.0,52.5303077698,0.2233032,0.013135483,0.0023419204,4.2,0.0,89.7821807861,-37.2518730164,-22.0818326068,381,2026,False,0,0,5
00-0039236,Johnny Wilson,WR,PHI,25.0,52.2737693787,0.24749899,0.014558764,0.0,14.8,0.0,89.7821807861,-37.5084114075,-22.2339011432,382,2026,False,0,0,10
00-0036567,Elijah Mitchell,RB,PHI,28.0,45.7215499878,0.36142027,0.021260016,0.0,0.0,0.0,91.2315444946,-45.5099945068,-22.4123240882,383,2026,False,0,0,10
00-0038976,Marvin Mims Jr.,WR,DEN,24.0,51.9454956055,0.31477022,0.018515896,0.0273348519,89.0,0.0666666667,89.7821807861,-37.8366851807,-22.4284923388,384,2026,False,0,0,10
00-0039920,Malachi Corley,WR,CLE,24.0,51.9083213806,0.29114854,0.017126385,0.03117506,33.7,0.0,89.7821807861,-37.8738594055,-22.4505281439,385,2026,False,0,0,11
00-0034777,D.J. Chark,WR,LAC,30.0,51.8137168884,0.57326037,0.033721197,0.0,13.1,0.0,89.7821807861,-37.9684638977,-22.5066069499,386,2026,False,0,0,7
00-0039521,Xavier Weaver,WR,ARI,26.0,51.7419471741,0.2913885,0.0171405,0.0,13.7,0.0,89.7821807861,-38.0402336121,-22.5491499602,387,2026,False,0,0,14
00-0033376,Patrick Ricard,RB,NYG,32.0,45.3247680664,0.47239304,0.027787825,0.0020408163,2.1,0.0,91.2315444946,-45.9067764282,-22.6077274301,388,2026,False,0,0,8
00-0038488,Brady Russell,RB,SEA,28.0,45.3247680664,0.47239304,0.027787825,0.0,0.0,0.0,91.2315444946,-45.9067764282,-22.6077274301,389,2026,False,0,0,11
00-0039923,J.J. McCarthy,QB,MIN,23.0,144.6584191247,1.6670797,0.09806351,0.0707070707,140.38,0.4,210.3753976643,-65.7169785396,-22.6344102683,390,2026,False,0,0,6
00-0038621,DeMario Douglas,WR,NE,26.0,51.3285064697,0.21412015,0.012595303,0.0149892934,98.8,0.0625,89.7821807861,-38.4536743164,-22.7942256487,391,2026,False,0,0,11
00-0040476,Ulysses Bentley IV,RB,IND,26.0,44.8749771118,0.2552855,0.015016794,0.0023255814,0.0,0.0,91.2315444946,-46.3565673828,-22.8292361504,392,2026,False,0,0,13
00-0038128,Malik Willis,QB,MIA,27.0,144.0634638385,2.580244,0.15177906,0.0383795309,53.58,0.25,210.3753976643,-66.3119338259,-22.8393262936,393,2026,False,0,0,6
00-0039244,Chris Collier,RB,LV,26.0,44.5351791382,0.20217192,0.011892466,0.0131578947,1.8,0.0,91.2315444946,-46.6963653564,-22.9965765861,394,2026,False,0,0,13
00-0038938,Jalin Hyatt,WR,NYG,25.0,50.9750671387,0.28523016,0.016778246,0.0,8.5,0.0,89.7821807861,-38.8071136475,-23.0037342589,395,2026,False,0,0,8
00-0040205,Kalel Mullings,RB,TEN,24.0,44.3108215332,0.26462734,0.015566314,0.0080645161,0.7,0.0,91.2315444946,-46.9207229614,-23.1070660601,396,2026,False,0,0,9
00-0036988,Josh Palmer,WR,BUF,27.0,50.7810440063,0.1269263,0.007466253,0.0,55.6,0.0,89.7821807861,-39.0011367798,-23.1187455586,397,2026,False,0,0,7
00-0037666,Jalen Tolbert,WR,MIA,27.0,50.618850708,0.09771216,0.005747774,0.0,44.3,0.0,89.7821807861,-39.1633300781,-23.2148890535,398,2026,False,0,0,6
00-0037594,Julius Chestnut,RB,TEN,26.0,43.9375534058,0.31197917,0.018351717,0.0295698925,4.0,0.0,91.2315444946,-47.2939910889,-23.290889555,399,2026,False,0,0,9
00-0031235,Odell Beckham,WR,NYG,34.0,50.4786758423,0.24546742,0.014439261,0.0,14.5,0.0,89.7821807861,-39.3035049438,-23.2979806586,400,2026,False,0,0,8
00-0036331,Devin Duvernay,WR,ARI,29.0,50.4421920776,0.32965863,0.019391684,0.0,4.6,0.0,89.7821807861,-39.3399887085,-23.3196071787,401,2026,False,0,0,14
00-0039052,Trey Palmer,WR,NO,25.0,50.2155838013,0.25434327,0.014961369,0.0,35.2,0.0,89.7821807861,-39.5665969849,-23.4539340091,402,2026,False,0,0,8
00-0039407,Dylan Laube,RB,LV,27.0,43.2692108154,0.19667459,0.011569093,0.0192837466,5.7,0.0,91.2315444946,-47.9623336792,-23.6200284815,403,2026,False,0,0,13
00-0040184,KeAndre Lambert-Smith,WR,LAC,25.0,49.7242355347,0.21798122,0.012822425,0.0,16.1,0.0,89.7821807861,-40.0579452515,-23.7451910465,404,2026,False,0,0,7
00-0040131,Kyle Williams,WR,NE,24.0,49.7099151611,0.35299623,0.020764485,0.0042826552,49.2,0.0,89.7821807861,-40.072265625,-23.7536797497,405,2026,False,0,0,11
00-0040189,Oronde Gadsden II,TE,LAC,23.0,90.9913330078,0.52232,0.030724704,0.0,136.4,0.0666666667,125.5790863037,-34.5877532959,-23.7626694949,406,2026,False,0,0,7
00-0034386,Justin Watson,WR,HOU,30.0,49.6262359619,0.1804018,0.01061187,0.0,6.0,0.0,89.7821807861,-40.1559448242,-23.8032823581,407,2026,False,0,0,8
00-0033282,Curtis Samuel,WR,BUF,30.0,49.4752883911,0.2038585,0.011991676,0.0,21.1,0.0,89.7821807861,-40.306892395,-23.8927597111,408,2026,False,0,0,7
00-0038840,Brycen Tremayne,WR,CAR,27.0,49.2117767334,0.14277792,0.008398701,0.0,30.0,0.0,89.7821807861,-40.5704040527,-24.0489617982,409,2026,False,0,0,5
00-0036841,Austin Trammell,WR,JAX,28.0,49.1810760498,0.113098264,0.006652839,0.0,7.6,0.0,89.7821807861,-40.6011047363,-24.0671602753,410,2026,False,0,0,7
00-0036176,Mason Kinsey,WR,TEN,28.0,49.1510238647,0.25691938,0.015112905,0.0,6.8,0.0,89.7821807861,-40.6311569214,-24.0849743411,411,2026,False,0,0,9
00-0039152,Will Levis,QB,TEN,27.0,140.0739863377,2.328514,0.13697141,0.1,135.94,0.0,210.3753976643,-70.3014113266,-24.2133923647,412,2026,False,0,0,9
00-0038896,Jacob Saylors,RB,DET,26.0,41.8500671387,0.3385625,0.019915441,0.0046511628,1.1,0.0,91.2315444946,-49.381477356,-24.318914701,413,2026,False,0,0,6
00-0039379,Jamari Thrash,WR,CLE,26.0,48.5793533325,0.21677518,0.0127514815,0.0,20.7,0.0,89.7821807861,-41.2028274536,-24.4238440939,414,2026,False,0,0,11
00-0038679,Tyrell Shavers,WR,BUF,27.0,48.4786376953,0.0,0.0,0.0,47.6,0.0,89.7821807861,-41.3035430908,-24.4835454099,415,2026,False,0,0,7
00-0040218,Jimmy Horn Jr.,WR,CAR,24.0,48.07787323,0.09380984,0.005518226,0.018018018,28.7,0.0,89.7821807861,-41.7043075562,-24.7211069906,416,2026,False,0,0,5
00-0036133,James Proche,WR,TEN,30.0,47.9134902954,0.2641642,0.0155390715,0.0,12.5,0.0,89.7821807861,-41.8686904907,-24.8185484385,417,2026,False,0,0,9
00-0034418,Cedrick Wilson Jr.,WR,DET,31.0,47.8681030273,0.15201902,0.008942296,0.0,9.4,0.0,89.7821807861,-41.9140777588,-24.8454526979,418,2026,False,0,0,6
00-0031549,Nelson Agholor,WR,BAL,33.0,47.6801528931,0.0,0.0,0.0,49.1,0.0,89.7821807861,-42.1020278931,-24.9568641,419,2026,False,0,0,13
00-0036187,Reggie Gilliam,RB,NE,29.0,40.5099182129,0.37657034,0.022151196,0.0038314176,4.8,0.0,91.2315444946,-50.7216262817,-24.9788983459,420,2026,False,0,0,11
00-0029263,Russell Wilson,QB,NYG,38.0,137.6934215024,0.5665524,0.03332661,0.0358565737,55.84,0.1666666667,210.3753976643,-72.6819761619,-25.0333126098,421,2026,False,0,0,8
00-0036862,Ben Skowronek,WR,PIT,29.0,46.9744262695,0.13232243,0.0077836723,0.0,16.9,0.0,89.7821807861,-42.8077545166,-25.3751984254,422,2026,False,0,0,9
00-0039623,Mason Tipton,WR,NO,26.0,46.8367996216,0.17489159,0.01028774,0.0093676815,20.4,0.0,89.7821807861,-42.9453811646,-25.4567795207,423,2026,False,0,0,8
00-0040590,Konata Mumpfield,WR,LA,24.0,46.8092193604,0.047763824,0.0028096368,0.0,25.2,0.0,89.7821807861,-42.9729614258,-25.4731283016,424,2026,False,0,0,11
00-0038891,Shedrick Jackson,WR,LV,27.0,46.7285766602,0.36674714,0.021573361,0.0027548209,15.9,0.0,89.7821807861,-43.053604126,-25.5209309613,425,2026,False,0,0,13
00-0031503,Jameis Winston,QB,NYG,32.0,136.2776193715,0.91712236,0.053948373,0.0099601594,50.48,0.3333333333,210.3753976643,-74.0977782928,-25.5209468103,426,2026,False,0,0,8
00-0036370,Joshua Kelley,RB,TEN,29.0,39.3595428467,0.24631643,0.014489202,0.0022222222,0.2,0.0,91.2315444946,-51.8720016479,-25.5454241346,427,2026,False,0,0,9
00-0039543,Ramel Keyton,WR,LV,26.0,46.6536026001,0.18071103,0.010630061,0.0,1.7,0.0,89.7821807861,-43.128578186,-25.565373415,428,2026,False,0,0,13
00-0038090,Skyy Moore,WR,GB,26.0,46.1307830811,0.104028106,0.0061193,0.0043290043,14.8,0.0,89.7821807861,-43.6513977051,-25.8752857005,429,2026,False,0,0,11
00-0033375,Tim Patrick,WR,NYJ,33.0,45.7676620483,0.20756626,0.0122097805,0.0,51.7,0.0,89.7821807861,-44.0145187378,-26.0905333434,430,2026,False,0,0,13
00-0030564,DeAndre Hopkins,WR,BAL,34.0,45.3698272705,0.0,0.0,0.0,67.0,0.0,89.7821807861,-44.4123535156,-26.3263582901,431,2026,False,0,0,13
00-0037093,Dareke Young,WR,LV,27.0,45.1913299561,0.19562984,0.011507638,0.0,6.8,0.0,89.7821807861,-44.5908508301,-26.4321663341,432,2026,False,0,0,13
00-0039392,Jha'Quan Jackson,WR,HOU,26.0,44.8873214722,0.084765434,0.004986202,0.0022222222,1.3,0.0,89.7821807861,-44.894859314,-26.6123737682,433,2026,False,0,0,8
00-0039364,Sione Vaki,RB,DET,25.0,37.1521835327,0.3057338,0.017984342,0.0023255814,0.4,0.0,91.2315444946,-54.0793609619,-26.632483205,434,2026,False,0,0,6
00-0039365,Jacob Cowing,WR,SF,25.0,44.1527023315,0.21125698,0.012426881,0.0022123894,12.7,0.0,89.7821807861,-45.6294784546,-27.0478347418,435,2026,False,0,0,8
00-0040352,Coleman Owen,WR,IND,25.0,43.9764175415,0.1741556,0.010244447,0.0,0.0,0.0,89.7821807861,-45.8057632446,-27.1523312653,436,2026,False,0,0,13
00-0036980,Elijah Moore,WR,PHI,26.0,43.962387085,0.0,0.0,0.0114942529,28.6,0.0,89.7821807861,-45.8197937012,-27.1606481141,437,2026,False,0,0,10
00-0040164,Jaylin Lane,WR,WAS,24.0,43.8649215698,0.082031846,0.0048254025,0.0021052632,39.2,0.0,89.7821807861,-45.9172592163,-27.2184228517,438,2026,False,0,0,7
00-0036959,Michael Bandy,WR,DEN,29.0,43.5593719482,0.1596477,0.0093910415,0.0,15.0,0.0,89.7821807861,-46.2228088379,-27.3995438277,439,2026,False,0,0,10
00-0038576,Charlie Jones,WR,CIN,28.0,43.4946136475,0.059955716,0.0035268068,0.0,0.0,0.0,89.7821807861,-46.2875671387,-27.4379306749,440,2026,False,0,0,6
00-0038104,Tyquan Thornton,WR,KC,26.0,43.378288269,0.31540084,0.01855299,0.0,80.8,0.0,89.7821807861,-46.4038925171,-27.5068849938,441,2026,False,0,0,5
00-0038492,Jason Brownlee,WR,KC,27.0,43.3165130615,0.14274275,0.008396633,0.0,0.0,0.0,89.7821807861,-46.4656677246,-27.5435035497,442,2026,False,0,0,5
00-0034419,Braxton Berrios,WR,NYG,31.0,43.0972366333,0.0,0.0,0.0,9.7,0.0,89.7821807861,-46.6849441528,-27.6734842725,443,2026,False,0,0,8
00-0039062,Jonathan Mingo,WR,DAL,25.0,43.0081558228,0.055792928,0.003281937,0.0,3.5,0.0,89.7821807861,-46.7740249634,-27.7262887999,444,2026,False,0,0,14
00-0039847,Theo Johnson,TE,NYG,25.0,85.1636886597,0.5151962,0.03030566,0.0,127.8,0.0666666667,125.5790863037,-40.415397644,-27.7664099343,445,2026,False,0,0,8
00-0040432,Beaux Collins,WR,NYG,24.0,42.8682937622,0.09864962,0.0058029187,0.0,4.5,0.0,89.7821807861,-46.9138870239,-27.8091949831,446,2026,False,0,0,8
00-0039589,Kameron Johnson,WR,TB,24.0,42.4598464966,0.13635325,0.00802078,0.0043103448,17.7,0.0,89.7821807861,-47.3223342896,-28.0513107055,447,2026,False,0,0,10
